index,current_power,optimal_power,power_change,error_improvement,optimization_success,X_Start,Y_Start,X_End,Y_end,Z,Overhang,Wall,original_meanLineIntensity,original_meanNumPixels15,original_meanNumPixels30,original_meanNumPixels60,original_Median_meltLength,predicted_meanLineIntensity,predicted_meanNumPixels15,predicted_meanNumPixels30,predicted_meanNumPixels60,predicted_Median_meltLength,target_meanLineIntensity,target_meanNumPixels15,target_meanNumPixels30,target_meanNumPixels60,target_Median_meltLength
1366,180.0,180.0,0.0,0.027743563645678596,True,0.0,1.2,1.5,1.2,1.7,0.0,0.0,1981763.08988764,6745.67415730337,1396.39325842697,685.955056179775,37.0,1937467.6,6180.2095,1209.9186,630.3965,37.427547,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1371,180.0,181.23460929017904,1.234609290179037,0.06309540199738782,True,0.0,1.45,1.5,1.45,1.7,0.0,0.0,1879662.98876404,5384.23595505618,761.752808988764,426.438202247191,31.0,1902097.0,5760.298,897.4227,475.75787,33.545162,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1372,180.0,180.0,0.0,0.15018679953361724,True,0.0,1.5,1.5,1.5,1.7,0.0,0.0,1909598.42696629,5369.03370786517,794.719101123595,451.741573033708,33.0,1901096.6,5601.3047,790.18744,423.88092,33.030228,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1373,180.0,180.0,0.0,0.097524473096533,True,0.0,1.55,1.5,1.55,1.7,0.0,0.0,1919739.16853933,5732.06741573034,872.595505617978,480.078651685393,34.0,1910267.0,5694.208,842.9788,451.74225,34.173485,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1374,180.0,180.0,0.0,0.04631449160461716,True,0.0,1.6,1.5,1.6,1.7,0.0,0.0,1898850.95505618,5640.59550561798,855.752808988764,466.640449438202,35.0,1915529.4,5747.201,914.33813,490.2106,35.314125,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1378,180.0,180.0,0.0,0.23941466175566464,True,0.0,1.8,1.5,1.8,1.7,0.0,0.0,1976069.14606742,6110.58426966292,1475.73033707865,796.651685393258,47.0,1979215.5,6434.426,1434.8246,751.47064,41.735493,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1379,180.0,180.0,0.0,0.3791967632363277,True,0.0,1.85,1.5,1.85,1.7,0.0,0.0,1977547.91011236,6462.05617977528,1496.61797752809,778.696629213483,41.0,1988283.5,6594.809,1538.9478,798.90924,42.121677,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1380,180.0,180.0,0.0,0.4707837095398842,True,0.0,1.9,1.5,1.9,1.7,0.0,0.0,1977739.64044944,6621.5393258427,1846.19101123596,929.561797752809,46.0,1989758.8,6698.92,1605.4158,822.4978,41.920723,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1381,180.0,180.0,0.0,0.5038342378355153,True,0.0,1.95,1.5,1.95,1.7,0.0,0.0,1963486.43820225,6722.11235955056,1641.87640449438,857.101123595506,40.0,1984077.8,6747.953,1640.6052,826.5359,41.178585,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1382,180.0,180.0,0.0,0.5087105306141189,True,0.0,2.0,1.5,2.0,1.7,0.0,0.0,1979051.41573034,6734.42696629214,1845.12359550562,845.404494382022,40.0,1979238.4,6774.527,1653.1403,825.1363,40.465324,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1383,180.0,180.0,0.0,0.16018041550537812,True,0.0,2.05,1.5,2.05,1.7,0.0,0.0,1957229.05617978,6631.02247191011,1335.60674157303,692.056179775281,38.0,1947043.6,6419.46,1418.6815,707.3164,37.76394,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1394,180.0,180.0,0.0,0.0674909557206487,True,0.0,2.6,1.5,2.6,1.7,0.0,0.0,1889225.75280899,5443.57303370786,873.022471910112,467.303370786517,34.0,1897183.9,5625.0767,889.6264,470.5819,34.79749,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1399,180.0,180.0,0.0,0.1854573638327683,True,0.0,2.85,1.5,2.85,1.7,0.0,0.0,1935556.53932584,5807.03370786517,1293.15730337079,689.561797752809,40.0,1975958.4,6425.452,1417.3436,719.80994,40.50512,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1400,180.0,182.549024499857,2.549024499857012,0.038204296978085854,True,0.0,2.9,1.5,2.9,1.7,0.0,0.0,1980086.78651685,6203.43820224719,1526.93258426966,817.438202247191,41.0,1944195.1,6382.5044,1244.3469,623.07166,38.29559,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1401,180.0,181.55233169458944,1.5523316945894408,0.00970603491020896,True,0.0,2.95,1.5,2.95,1.7,0.0,0.0,1896059.06741573,5730.70786516854,1336.47191011236,710.168539325843,36.0,1919226.6,5991.058,1025.6884,524.13464,34.996273,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1405,180.0,180.0,0.0,0.042230436629851,True,0.0,3.15,1.5,3.15,1.7,0.0,0.0,1889135.88764045,5829.32584269663,936.640449438202,450.865168539326,33.0,1931000.6,6118.655,957.6987,479.8127,33.742092,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1408,180.0,180.0,0.0,0.21391883634886552,False,0.0,3.3,1.5,3.3,1.7,0.0,0.0,2003314.86516854,6786.59550561798,1570.19101123596,747.842696629213,45.0,2008513.5,7054.303,1437.1714,686.6133,42.739597,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1409,180.0,180.0,0.0,0.5098778768317452,True,0.0,3.35,1.5,3.35,1.7,0.0,0.0,2037146.5505618,7131.20224719101,1796.52808988764,886.325842696629,50.0,2026794.1,7341.4834,1630.9711,779.9883,45.458504,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1411,180.0,180.0,0.0,0.007102400752553502,True,0.0,0.1,1.5,0.1,1.75,0.0,0.0,1957623.21348315,6566.73033707865,1413.73033707865,715.022471910112,38.0,1914893.1,5741.893,1039.8269,584.39307,37.335674,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1412,180.0,180.0,0.0,0.008885206241705253,True,0.0,0.15,1.5,0.15,1.75,0.0,0.0,1946189.41573034,6412.32584269663,1415.34831460674,733.089887640449,40.0,1907565.6,5640.677,1050.8762,592.8701,37.134624,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1417,180.0,180.0,0.0,0.037394520080614446,True,0.0,0.4,1.5,0.4,1.75,0.0,0.0,1909756.74157303,5522.41573033708,1204.24719101124,699.640449438202,38.0,1902708.9,5607.4307,1186.5133,652.822,37.14924,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1418,180.0,180.0,0.0,0.0812734290812835,True,0.0,0.45,1.5,0.45,1.75,0.0,0.0,1962746.64044944,6400.30337078652,1476.08988764045,773.651685393258,42.0,1918944.2,5787.749,1275.3265,690.3713,37.7021,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1419,180.0,180.0,0.0,0.13716153323908664,True,0.0,0.5,1.5,0.5,1.75,0.0,0.0,1943375.53932584,5830.52808988764,1452.8202247191,843.0,41.0,1931760.1,5931.6313,1350.1027,722.0054,38.148487,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1420,180.0,173.45589910929542,-6.544100890704584,0.007035282753320387,True,0.0,0.55,1.5,0.55,1.75,0.0,0.0,2017537.98876404,6656.16853932584,1791.96629213483,1017.6404494382,41.0,1875554.4,5581.642,1066.7727,574.4324,37.011948,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1421,180.0,180.0,0.0,0.136671589034471,True,0.0,0.6,1.5,0.6,1.75,0.0,0.0,1937622.30337079,6315.4606741573,1597.42696629213,834.85393258427,36.0,1935081.6,6008.619,1351.7107,720.8665,38.163857,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1422,180.0,180.0,0.0,0.11075543977347985,True,0.0,0.65,1.5,0.65,1.75,0.0,0.0,1916818.40449438,6253.79775280899,1350.16853932584,667.078651685393,37.0,1929630.5,5970.0264,1322.0466,706.841,37.96751,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1430,180.0,180.0,0.0,0.09099651394634094,True,0.0,1.05,1.5,1.05,1.75,0.0,0.0,1963018.91011236,5984.42696629214,1326.84269662921,736.516853932584,40.0,1932193.6,6040.476,1303.1184,689.7812,38.421165,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1431,180.0,180.0,0.0,0.10222902505257316,True,0.0,1.1,1.5,1.1,1.75,0.0,0.0,2030357.24719101,7848.87640449438,2090.61797752809,930.52808988764,48.0,1938811.5,6111.393,1319.2603,695.1615,38.590286,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1432,180.0,180.0,0.0,0.10244936762039764,True,0.0,1.15,1.5,1.15,1.75,0.0,0.0,1986423.14606742,7181.80898876405,1719.03370786517,759.820224719101,39.0,1942571.0,6164.9834,1321.9932,693.6669,38.57806,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1434,180.0,177.42437632355134,-2.5756236764486573,0.0005365460541611046,True,0.0,1.25,1.5,1.25,1.75,0.0,0.0,1928775.64044944,6288.6404494382,1398.62921348315,706.651685393258,38.0,1910379.1,5923.0806,1076.1622,568.64233,36.086224,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1439,180.0,180.0,0.0,0.1022682314373283,True,0.0,1.5,1.5,1.5,1.75,0.0,0.0,1888754.1011236,5345.34831460674,846.022471910112,467.359550561798,33.0,1892535.6,5531.0522,841.57745,456.9413,33.055054,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1440,180.0,180.0,0.0,0.1464550779575069,True,0.0,1.55,1.5,1.55,1.75,0.0,0.0,1881380.70786517,5308.91011235955,770.415730337079,429.876404494382,32.0,1888548.8,5461.821,797.692,430.05167,32.701122,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1441,180.0,180.0,0.0,0.15852855137689975,True,0.0,1.6,1.5,1.6,1.75,0.0,0.0,1869445.50561798,5339.58426966292,752.494382022472,413.606741573034,32.0,1889271.2,5439.7183,787.7328,421.0809,32.992474,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1442,180.0,180.0,0.0,0.10878904601143781,True,0.0,1.65,1.5,1.65,1.75,0.0,0.0,1902979.06741573,5865.2808988764,866.449438202247,456.966292134831,33.0,1892247.1,5460.6343,839.0846,447.32812,33.89768,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1446,180.0,180.07312898350784,0.0731289835078428,0.06980932145819163,True,0.0,1.85,1.5,1.85,1.75,0.0,0.0,1934753.8988764,5880.94382022472,1279.50561797753,693.269662921348,41.0,1950676.0,6134.4614,1277.7461,659.76245,39.915276,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1448,180.0,180.0,0.0,0.14362484432291012,True,0.0,1.95,1.5,1.95,1.75,0.0,0.0,1915798.28089888,6593.29213483146,1393.79775280899,611.179775280899,36.0,1946310.4,6306.4673,1394.2701,700.31647,39.011723,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1449,180.0,186.80711253047338,6.8071125304733755,0.004493453390721144,True,0.0,2.0,1.5,2.0,1.75,0.0,0.0,1945109.91011236,6212.49438202247,1369.29213483146,733.797752808989,39.0,1899786.9,5930.2285,1122.9336,589.88654,37.39557,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1450,180.0,180.0,0.0,0.17075094557739992,True,0.0,2.05,1.5,2.05,1.75,0.0,0.0,1954784.03370787,6290.26966292135,1577.12359550562,809.426966292135,37.0,1941016.0,6333.535,1428.2003,714.4713,37.97549,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1451,180.0,180.0,0.0,0.08709112412497169,True,0.0,2.1,1.5,2.1,1.75,0.0,0.0,1915267.04494382,6261.25842696629,1336.50561797753,637.76404494382,35.0,1929743.1,6182.276,1338.5466,669.9982,37.044914,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1459,180.0,180.0,0.0,0.06676355640208725,True,0.0,2.5,1.5,2.5,1.75,0.0,0.0,1872474.51685393,5379.86516853933,875.280898876405,452.044943820225,32.0,1891084.1,5558.6523,907.3854,465.18527,34.668182,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1460,180.0,180.0,0.0,0.0996251653231543,True,0.0,2.55,1.5,2.55,1.75,0.0,0.0,1866635.50561798,5288.14606741573,820.280898876405,415.123595505618,31.0,1883344.5,5464.642,858.86237,447.63162,34.167923,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1461,180.0,180.0,0.0,0.12951741603467654,True,0.0,2.6,1.5,2.6,1.75,0.0,0.0,1848316.30337079,5031.01123595506,723.977528089888,385.730337078652,31.0,1877368.9,5398.089,820.0098,434.7457,33.783295,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1462,180.0,180.0,0.0,0.1186146913836808,True,0.0,2.65,1.5,2.65,1.75,0.0,0.0,1861313.20224719,5251.11235955056,754.988764044944,397.359550561798,33.0,1878396.4,5415.2817,826.7893,443.65906,33.860195,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1463,180.0,178.824487347778,-1.175512652222011,0.004079893960125325,True,0.0,2.7,1.5,2.7,1.75,0.0,0.0,1895393.60674157,5534.16853932584,846.202247191011,452.23595505618,36.0,1925808.1,5945.631,1135.9459,586.49384,37.04687,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1465,180.0,180.0,0.0,0.07796068836220042,True,0.0,2.8,1.5,2.8,1.75,0.0,0.0,1991657.8988764,6544.8202247191,1386.5393258427,704.662921348315,44.0,1952608.5,6142.438,1298.4904,667.5945,39.268276,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1466,180.0,180.0,0.0,0.1560000979233797,True,0.0,2.85,1.5,2.85,1.75,0.0,0.0,1942328.80898876,6028.98876404494,1346.84269662921,706.606741573034,40.0,1965838.1,6280.9526,1390.4882,708.5019,40.247833,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1467,180.0,180.72221210563134,0.7222121056313426,0.101644803066616,True,0.0,2.9,1.5,2.9,1.75,0.0,0.0,1953428.20224719,6275.03370786517,1475.87640449438,703.85393258427,44.0,1956499.1,6209.163,1336.0568,681.4168,39.13499,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1468,180.0,180.0,0.0,0.13288983867110354,True,0.0,2.95,1.5,2.95,1.75,0.0,0.0,1947671.0,6195.29213483146,1460.19101123596,726.505617977528,40.0,1965213.6,6297.736,1376.4786,695.826,39.291893,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1475,180.0,180.0,0.0,0.11544043966596523,True,0.0,3.3,1.5,3.3,1.75,0.0,0.0,1990948.01123596,6912.91011235955,1533.2808988764,773.011235955056,40.0,1992026.8,6839.778,1345.361,642.1914,41.36963,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1477,180.0,180.0,0.0,0.48006249741246876,True,0.0,0.05,1.5,0.05,0.2,0.0,0.0,1714986.03370787,3927.52808988764,579.38202247191,345.089887640449,27.0,1707918.6,4129.243,594.6174,365.9451,28.8223,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1478,180.0,180.0,0.0,0.40060566118755514,False,0.0,0.1,1.5,0.1,0.2,0.0,0.0,1729510.43820225,4272.56179775281,683.629213483146,394.202247191011,30.0,1721965.8,4226.8066,641.0398,381.75964,30.027916,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1479,180.0,180.0,0.0,0.32489156112819917,True,0.0,0.15,1.5,0.15,0.2,0.0,0.0,1740199.29213483,4211.93258426966,708.921348314607,407.808988764045,33.0,1736375.0,4323.816,690.58276,399.3228,31.287514,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1480,180.0,180.0,0.0,0.23991702469740328,True,0.0,0.2,1.5,0.2,0.2,0.0,0.0,1780212.79775281,4613.15730337079,749.977528089888,434.741573033708,31.0,1754820.5,4492.583,751.77057,421.26245,32.763565,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1481,180.0,180.0,0.0,0.1711519568647762,True,0.0,0.25,1.5,0.25,0.2,0.0,0.0,1815897.42696629,4951.48314606742,800.775280898876,455.595505617978,35.0,1772494.8,4711.067,804.1989,442.33997,34.050728,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1482,180.0,181.59610390964284,1.596103909642835,0.029289119518889385,True,0.0,0.3,1.5,0.3,0.2,0.0,0.0,1780383.06741573,4843.56179775281,836.303370786517,454.595505617978,35.0,1818634.8,5048.4033,1103.769,584.7014,36.588333,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1483,180.0,175.3875924869833,-4.612407513016706,0.013800950140226975,True,0.0,0.35,1.5,0.35,0.2,0.0,0.0,1789873.38202247,4782.29213483146,849.674157303371,477.539325842697,36.0,1905796.6,6390.49,1023.6452,524.43677,36.885612,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1484,180.0,180.0,0.0,0.12295722348468138,True,0.0,0.4,1.5,0.4,0.2,0.0,0.0,1779677.71910112,4763.16853932584,831.415730337079,465.123595505618,36.0,1787576.6,4931.8965,845.49176,459.2185,34.929974,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1485,180.0,180.0,0.0,0.11835189343461952,True,0.0,0.45,1.5,0.45,0.2,0.0,0.0,1805940.66292135,4923.93258426966,841.415730337079,465.561797752809,35.0,1789354.2,4970.3774,848.4332,460.7426,34.947403,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1487,180.0,180.0,0.0,0.11190028152587557,True,0.0,0.55,1.5,0.55,0.2,0.0,0.0,1778081.53932584,4888.04494382022,807.14606741573,444.696629213483,34.0,1791604.8,5029.6406,852.17883,463.06216,34.94097,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1488,180.0,180.0,0.0,0.10642984467080337,True,0.0,0.6,1.5,0.6,0.2,0.0,0.0,1793004.59550562,5042.25842696629,848.674157303371,461.955056179775,35.0,1793268.4,5064.976,856.98,465.39035,35.008423,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1489,180.0,180.0,0.0,0.0974738518475316,True,0.0,0.65,1.5,0.65,0.2,0.0,0.0,1786414.03370787,5055.74157303371,832.056179775281,453.955056179775,35.0,1796233.1,5119.3877,866.152,469.08792,35.152508,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1490,180.0,180.0,0.0,0.08853311570177944,True,0.0,0.7,1.5,0.7,0.2,0.0,0.0,1769425.95505618,4967.87640449438,811.977528089888,444.820224719101,34.0,1799910.8,5182.933,875.36676,472.5799,35.34758,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1494,180.0,180.0,0.0,0.0821650198234682,True,0.0,0.9,1.5,0.9,0.2,0.0,0.0,1807678.14606742,5022.95505617978,838.505617977528,464.887640449438,35.0,1806714.0,5316.3706,880.5608,469.51233,35.813828,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1495,180.0,180.0,0.0,0.08491200497060256,True,0.0,0.95,1.5,0.95,0.2,0.0,0.0,1785950.08988764,4878.5393258427,860.988764044944,466.505617977528,36.0,1806605.2,5322.8057,877.64386,466.30945,35.800945,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1499,180.0,180.0,0.0,0.0991485129982116,True,0.0,1.15,1.5,1.15,0.2,0.0,0.0,1794019.24719101,5041.19101123595,840.202247191011,453.539325842697,36.0,1803694.6,5305.239,862.51697,454.6003,35.562637,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1500,180.0,178.1125931967652,-1.8874068032347964,0.053624352763729156,True,0.0,1.2,1.5,1.2,0.2,0.0,0.0,1781361.23595506,4924.19101123595,812.123595505618,444.921348314607,35.0,1908519.0,6701.413,949.2561,479.38882,36.41902,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1501,180.0,180.0,0.0,0.103267877452643,True,0.0,1.25,1.5,1.25,0.2,0.0,0.0,1795168.96629213,5100.91011235955,782.85393258427,435.539325842697,34.0,1803037.1,5314.607,857.6006,451.10464,35.459503,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1505,180.0,180.0,0.0,0.0995203703468529,True,0.0,1.45,1.5,1.45,0.2,0.0,0.0,1826642.30337079,5471.50561797753,871.393258426966,456.022471910112,36.0,1806366.9,5386.723,862.4476,449.79312,35.43735,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1510,180.0,180.0,0.0,0.09879819378492628,True,0.0,1.7,1.5,1.7,0.2,0.0,0.0,1815357.17977528,5472.24719101124,874.674157303371,452.078651685393,36.0,1809196.8,5452.096,863.16815,447.4985,35.265785,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1511,180.0,180.0,0.0,0.10406757629334272,True,0.0,1.75,1.5,1.75,0.2,0.0,0.0,1797313.23595506,5303.67415730337,814.089887640449,447.786516853933,34.0,1808080.9,5447.5024,857.06506,444.362,35.001816,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1512,180.0,180.0,0.0,0.10967786688873393,True,0.0,1.8,1.5,1.8,0.2,0.0,0.0,1797623.53932584,5171.69662921348,833.23595505618,444.38202247191,34.0,1806919.6,5443.5317,850.8378,441.14636,34.731316,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1513,180.0,180.0,0.0,0.1142839191297907,True,0.0,1.85,1.5,1.85,0.2,0.0,0.0,1788942.94382022,5067.06741573034,819.044943820225,430.674157303371,33.0,1806055.1,5446.8315,845.8504,438.3775,34.51938,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1514,180.0,180.0,0.0,0.11658920313039181,True,0.0,1.9,1.5,1.9,0.2,0.0,0.0,1765456.07865169,4813.04494382022,747.370786516854,410.932584269663,32.0,1806179.8,5462.5845,843.4915,436.54706,34.371895,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1515,180.0,180.0,0.0,0.11774112222585922,True,0.0,1.95,1.5,1.95,0.2,0.0,0.0,1774057.6741573,4913.83146067416,789.134831460674,422.584269662921,33.0,1806664.6,5476.065,842.5134,435.43472,34.266247,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1516,180.0,180.0,0.0,0.11585969258257932,True,0.0,2.0,1.5,2.0,0.2,0.0,0.0,1770828.66292135,4842.29213483146,806.921348314607,446.797752808989,34.0,1807929.8,5486.8613,846.1952,435.23788,34.311657,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1517,180.0,183.81038245803938,3.810382458039385,0.015109337566170796,True,0.0,2.05,1.5,2.05,0.2,0.0,0.0,1802828.08988764,5174.48314606742,810.966292134831,431.213483146067,33.0,1843197.1,5358.3047,1046.4315,552.3985,35.826828,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1518,180.0,177.572552156682,-2.4274478433179922,0.05705908893781595,True,0.0,2.1,1.5,2.1,0.2,0.0,0.0,1807210.2247191,5264.39325842697,878.438202247191,449.629213483146,36.0,1896414.4,6581.821,936.03033,471.4735,35.938152,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1520,180.0,180.0,0.0,0.1044238730209884,True,0.0,2.2,1.5,2.2,0.2,0.0,0.0,1832360.40449438,5384.16853932584,905.76404494382,448.52808988764,37.0,1814117.9,5549.773,864.8858,436.76797,34.616894,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1523,180.0,180.0,0.0,0.10252481084248577,True,0.0,2.35,1.5,2.35,0.2,0.0,0.0,1779162.34831461,4999.8202247191,826.887640449438,428.044943820225,34.0,1814896.9,5571.253,871.43854,435.337,34.619415,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1524,180.0,180.0,0.0,0.1034652951535427,True,0.0,2.4,1.5,2.4,0.2,0.0,0.0,1784370.26966292,5045.87640449438,778.820224719101,416.0,34.0,1814380.2,5574.383,871.9183,434.01505,34.576515,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1525,180.0,180.0,0.0,0.10432959860458826,True,0.0,2.45,1.5,2.45,0.2,0.0,0.0,1804590.14606742,5227.70786516854,783.47191011236,410.258426966292,32.0,1813739.5,5576.1006,872.6334,432.73605,34.537334,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1526,180.0,182.5370445560679,2.5370445560679116,0.04983723668542081,True,0.0,2.5,1.5,2.5,0.2,0.0,0.0,1806739.11235955,5195.73033707865,805.595505617978,419.865168539326,33.0,1816436.4,5009.5757,973.29895,515.4153,35.24676,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1527,180.0,177.73611969744582,-2.2638803025541847,0.06860361018018372,True,0.0,2.55,1.5,2.55,0.2,0.0,0.0,1784872.95505618,5115.95505617978,826.516853932584,421.775280898876,34.0,1879686.8,6457.7656,910.55145,459.86356,35.231525,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1528,180.0,180.0,0.0,0.10743823758164849,True,0.0,2.6,1.5,2.6,0.2,0.0,0.0,1815124.24719101,5305.21348314607,829.101123595506,423.202247191011,34.0,1810378.4,5575.811,871.7627,430.08752,34.37229,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1529,180.0,180.0,0.0,0.1084925270022581,True,0.0,2.65,1.5,2.65,0.2,0.0,0.0,1818810.06741573,5369.62921348315,863.640449438202,430.640449438202,33.0,1808994.8,5573.645,871.16486,429.4596,34.30397,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1530,180.0,180.0,0.0,0.10998344664111875,True,0.0,2.7,1.5,2.7,0.2,0.0,0.0,1800292.46067416,5382.55056179775,866.179775280899,431.61797752809,35.0,1807078.9,5565.479,869.6927,428.96762,34.22161,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1531,180.0,180.0,0.0,0.11177838980933447,True,0.0,2.75,1.5,2.75,0.2,0.0,0.0,1805130.37078652,5368.06741573034,827.786516853933,412.280898876404,34.0,1804871.1,5553.7217,867.8895,428.43976,34.13195,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1532,180.0,180.0,0.0,0.11361683462819815,True,0.0,2.8,1.5,2.8,0.2,0.0,0.0,1792857.17977528,5279.55056179775,862.337078651685,428.47191011236,33.0,1802641.0,5544.7812,865.9348,427.85703,34.04906,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
1533,180.0,180.0,0.0,0.1180349061742812,True,0.0,2.85,1.5,2.85,0.2,0.0,0.0,1824760.11235955,5540.08988764045,863.494382022472,433.741573033708,33.0,1799590.1,5525.5747,861.2859,426.1709,33.89101,1908859.5224719099,6004.320224719105,1094.308988764045,563.8539325842695,36.0
